"id","fqdn/ip","port","severity","finding","cve","cwe"
"secure_client_renego","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","marches.departement86.fr/54.36.157.203","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","marches.departement86.fr/54.36.157.203","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=E73E0E9D0BE89CCDEBEB5AABB28C4BD4D8FD0B7B01B09C6B84B5D640592A6C20","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","marches.departement86.fr/54.36.157.203","443","OK","--","CVE-2015-4000","CWE-310"
"BEAST","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","marches.departement86.fr/54.36.157.203","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","marches.departement86.fr/54.36.157.203","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","marches.departement86.fr/54.36.157.203","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","marches.departement86.fr/54.36.157.203","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","marches.departement86.fr/54.36.157.203","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","marches.departement86.fr/54.36.157.203","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","marches.departement86.fr/54.36.157.203","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
